"sound.files","duration","selec","start","end","class"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0420700014023367,1783,18.1238006041283,18.1658706055306,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0631200021040037,1795,18.265510608852,18.328630610956,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0615200020506741,2765,27.1242709041448,27.1857909061954,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0302300010076699,3169,30.9952510331778,31.0254810341855,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0356200011873327,3542,34.6355211545204,34.6711411557078,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0164300005476647,3579,34.9946911664928,35.0111211670405,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0459400015313349,3622,35.4396111813235,35.4855511828549,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.031820001060666,5104,49.3348016444978,49.3666216455584,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-33-21_0000003 id 110-1.wav",0.0182600006086702,6582,62.7243620908176,62.7426220914263,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-42-22_0000004 id 127-1.wav",0.00355000011833795,601,178.80642596023,178.809975960348,"true.positive"
"B_Campo_Abierto_M2Cuido_Materno2023-09-27_10-42-22_0000004 id 127-1.wav",0.0300300010009664,1366,283.62015945403,283.650189455031,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0146100004869965,328,96.866653228897,96.881263229384,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0210500007016776,646,122.279014075978,122.30006407668,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0138200004606688,910,156.631795221074,156.645615221534,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00879000029300414,966,164.205245473523,164.214035473816,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0269900008996729,985,165.717055523917,165.744045524816,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0254800008493419,987,166.050315535025,166.075795535875,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0101900003396622,1003,167.153595571801,167.163785572141,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0165600005520048,1004,167.167925572279,167.184485572831,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00907000030233007,1025,168.092765603107,168.101835603409,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0200900006696543,1026,168.105495603531,168.125585604201,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0550500018350135,1031,168.201215606722,168.256265608557,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0469600015653384,1033,168.483235616123,168.530195617688,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00966000032201464,1040,169.920865664044,169.930525664366,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00578000019265801,1045,170.598275686624,170.604055686817,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00670000022333284,1046,170.607225686923,170.613925687146,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0450200015006601,1051,170.805675693538,170.850695695038,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0034600001153251,1052,170.85435569516,170.857815695276,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0156900005230227,1065,172.049905735012,172.065595735535,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0667900022263552,1147,175.478265849291,175.545055851517,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0170600005686765,1173,178.193845939811,178.210905940379,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0612100020403545,1191,178.602525953433,178.663735955474,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.11244000374802,1213,179.244895974846,179.357335978594,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0675100022503443,1224,179.486575982902,179.554085985152,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0448400014946628,1232,179.694235989824,179.739075991318,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.034720001157325,1249,180.039346001328,180.074066002485,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0113100003770228,1261,180.230246007691,180.241556008068,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0295800009860159,1275,180.984826032844,181.01440603383,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0270500009016814,1332,186.215736207208,186.242786208109,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0182000006066687,1336,186.346726211574,186.364926212181,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0267600008920112,1340,186.460416215364,186.487176216256,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0232900007763419,1346,186.674016222484,186.69730622326,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0218700007290238,1363,188.493866283146,188.515736283875,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00791000026367783,1391,189.483866316146,189.491776316409,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0362800012093487,1397,190.120266337359,190.156546338568,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0243400008113213,1408,190.675386355863,190.699726356674,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0798400026613422,1452,191.941406398064,192.021246400725,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0473700015789973,1457,192.190306406361,192.23767640794,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0228800007626546,1507,193.640236454692,193.663116455454,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0286300009543368,1556,195.226036507552,195.254666508506,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0578700019289897,1582,195.647246521592,195.705116523521,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0458700015290106,1646,199.880426662699,199.926296664228,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0226700007556815,1658,200.308526676969,200.331196677724,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.181990006066343,1661,200.393366679797,200.575356685863,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0190100006336706,1691,201.258606708638,201.277616709272,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0785400026180127,1709,202.126776737577,202.205316740195,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.138080004602699,1710,202.211376740397,202.349456745,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.025770000859012,1736,202.938326764629,202.964096765488,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0149000004966808,1746,203.166706772242,203.181606772738,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0286700009556569,1750,203.381676779407,203.410346780363,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0121600004053164,1764,203.80206679342,203.814226793826,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0276200009206491,1783,204.264276808827,204.291896809748,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0384600012820044,1809,205.578886852648,205.61734685393,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0875300029176742,1813,205.696216856559,205.783746859476,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0442100014736582,1825,206.058496868635,206.102706870109,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0103600003453437,1827,206.13155687107,206.141916871416,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0761200025373228,1836,206.314626877173,206.39074687971,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0739300024643228,1842,206.558676885308,206.632606887772,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0158100005270114,1851,206.799096893322,206.814906893849,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0219500007316924,1852,206.819116893989,206.841066894721,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0145900004863506,1857,206.920336897363,206.934926897849,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0254200008473333,1907,209.981896999415,210.007317000263,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0728100024270191,1934,210.93752703127,211.010337033697,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.048170001605655,1968,212.030977067718,212.079147069324,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00768000025601623,1998,214.415407147199,214.423087147455,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.147310004910338,2052,218.169597272339,218.31690727725,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0181300006043443,2124,221.969087398989,221.987217399594,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.107960003598691,2147,222.991917433084,223.099877436682,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0264400008813368,2152,223.303727443477,223.330167444359,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00847000028232969,2160,223.576397452566,223.584867452849,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0306700010223437,2167,226.42408754749,226.454757548512,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0170100005669838,2196,227.128897570983,227.14590757155,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0150000004999811,2239,228.242757608112,228.257757608612,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0247800008260128,2269,230.459057681989,230.483837682815,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00711000023699171,2303,232.016877733917,232.023987734154,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0122500004083292,2306,232.540327751365,232.552577751773,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0157800005260071,2311,234.028067800956,234.043847801482,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0153900005130083,2315,234.542297818097,234.55768781861,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0185600006186633,2323,235.113307837131,235.13186783775,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00583000019432234,2330,235.949947865019,235.955777865214,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0130300004343269,2342,236.471257882396,236.484287882831,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00718000023934451,2343,236.488937882986,236.496117883225,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0372500012416594,2348,236.729337890999,236.766587892241,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0236100007869879,2355,237.12387790415,237.147487904937,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00788000026267355,2403,238.397927946619,238.405807946881,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0435400014513334,2420,239.055677968544,239.099217969995,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0741600024719844,2444,240.10554800354,240.179708006012,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0245100008170027,2450,240.373888012484,240.398398013301,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0294000009799902,2477,241.391698046411,241.421098047391,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00772000025733632,2478,241.424168047494,241.431888047751,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0207000006899989,2540,246.310288210365,246.330988211055,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.020970000699009,2541,246.335708211212,246.356678211911,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0156900005229943,2564,246.985618232876,247.001308233399,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0757600025253566,2597,247.924928264186,248.000688266712,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0657000021899989,2718,253.742988458122,253.808688460312,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.108790003626353,2734,255.017758500615,255.126548504241,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0110500003683285,2750,255.502668516778,255.513718517147,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00629000020967396,2823,258.224688607513,258.230978607722,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0302200010073648,2881,262.651068755059,262.681288756066,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0156200005206983,2889,262.834898761187,262.850518761707,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.113100003770001,2891,262.883978762823,262.997078766593,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0365800012193631,2895,263.038218767964,263.074798769183,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.150200005006695,2899,263.117038770591,263.267238775598,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0377600012586754,2900,263.27389877582,263.311658777079,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.032510001083665,2952,265.348498844974,265.381008846057,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0304800010160307,2964,265.621868854086,265.652348855102,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0064200002140069,2974,266.007578866943,266.013998867157,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0379800012659643,3016,267.606838920252,267.644818921518,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.122740004091327,3026,267.78497892619,267.907718930281,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0926500030883517,3030,268.213628940478,268.306278943566,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.101420003380667,3086,273.066599102244,273.168019105625,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0161800005393502,3136,275.581509186075,275.597689186614,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0223800007459545,3142,275.670839189052,275.693219189798,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0303700010123293,3199,277.378199245965,277.408569246977,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0309400010313539,3210,277.77376925915,277.804709260182,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0298100009936775,3220,277.98556926621,278.015379267204,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0093000003100201,3265,279.335129311196,279.344429311506,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0940300031343781,3273,279.524319317502,279.618349320636,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.037440001248001,3304,280.822479360774,280.859919362022,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0188400006280176,3314,281.851989395091,281.870829395719,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0332400011080267,3320,281.981579399411,282.014819400519,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0145700004856621,3321,282.018779400651,282.033349401137,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0242200008073041,3325,282.125369404204,282.149589405011,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0153700005123483,3330,282.566289418901,282.581659419414,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0603300020110282,3336,282.715869423887,282.776199425898,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0112100003736941,3337,282.780009426025,282.791219426399,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0393900013130519,3341,282.882929429456,282.922319430769,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.036550001218302,3358,285.242769508118,285.279319509336,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.088430002947689,3366,285.717679523948,285.806109526896,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0130400004346711,3379,286.009219533666,286.022259534101,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0074600002486136,3394,286.308499543642,286.315959543891,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00940000031334876,3403,286.730629557713,286.740029558026,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0251700008390117,3408,287.039489568008,287.064659568847,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0157000005233385,3418,287.403839580153,287.419539580677,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0105400003512841,3423,287.541639584747,287.552179585098,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0295900009863317,3434,287.702139590097,287.731729591083,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0121700004056606,3440,287.928259597634,287.94042959804,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0329400010979839,3445,288.145589604879,288.178529605977,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0320000010667059,3467,288.994499633176,289.026499634242,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.00971000032365055,3471,289.250399641706,289.260109642029,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0440000014666566,3475,289.426499647576,289.470499649042,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0760400025346826,3485,289.914619663846,289.990659666381,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.133130004437703,3525,294.751649825081,294.884779829519,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0209000006967131,3531,295.049409835006,295.070309835703,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0666100022203864,3534,295.144269838168,295.210879840389,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0932600031086963,3536,295.263849842155,295.357109845263,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0191000006366266,3597,297.963009932127,297.982109932763,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-1.wav",0.0410800013693233,3599,297.996219933234,298.037299934603,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0225100007503354,10,0.571180019039385,0.59369001978972,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0237500007916689,24,1.04727003490909,1.07102003570076,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0367300012243366,48,2.92299009743326,2.9597200986576,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.00615000020500034,88,4.11021013700737,4.11636013721237,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0299600009986687,141,6.7063502235456,6.73631022454427,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.035550001185003,143,6.76825022560894,6.80380022679394,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0335000011166686,161,7.96993026566505,8.00343026678172,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.123330004111011,247,11.2269503742327,11.3502803783437,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0413000013766709,258,11.480040382669,11.5213403840457,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0538400017946703,271,12.5271304175721,12.5809704193668,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.065930002197673,273,12.6381604212731,12.7040904234708,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.0256900008563345,296,13.2332004411079,13.2588904419642,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.118390003946343,302,13.4256804475239,13.5440704514702,"true.positive"
"B_Interaccion_social_M2Cuido_Materno2023-09-27_08-04-58_0000001 ID 101-2.wav",0.00451000015033287,313,14.440250481343,14.4447604814933,"true.positive"
